Posture Number,Deltoid Anterior,Deltoid Posterior,Bicep,Tricep,Brachialis,Anconeus
1052.0,-2.2986352273706707,1.1461095694192298,-8.3736027616312967,-4.8359349442849222,-1.8923048496223811,1.3458698997482539
1053.0,-2.2989000793199348,1.1462210860294464,-8.3763950011542185,-4.8375637506732954,-1.8934500570108554,1.34663337134057
1054.0,-2.2991637240600884,1.14633209434109,-8.3791894144375814,-4.8391938250885893,-1.8945974949513387,1.3473983299675591
1055.0,-2.2994261629991883,1.1464425949470267,-8.3819859950818074,-4.8408251637977209,-1.8957471589100934,1.348164772606729
1056.0,-2.2996873975442975,1.1465525884397041,-8.3847847366871626,-4.8424577630675127,-1.8968990443542475,1.3489326962361647
1057.0,-2.2999474291014521,1.1466620754111378,-8.3875856328537743,-4.8440916191647023,-1.8980531467518269,1.3497020978345513
1058.0,-2.3002062590756491,1.146771056452905,-8.3903886771817007,-4.8457267283559933,-1.8992094615718147,1.3504729743812096
1059.0,-2.3004638888708158,1.1468795321561329,-8.3931938632709766,-4.8473630869080697,-1.9003679842841892,1.3512453228561261
1060.0,-2.3007203198897841,1.146987503111488,-8.3960011847216176,-4.8490006910876104,-1.9015287103599607,1.3520191402399737
1061.0,-2.3009755535342737,1.1470949699091679,-8.3988106351337191,-4.8506395371613369,-1.902691635271232,1.3527944235141545
1062.0,-2.3012295912048653,1.1472019331388907,-8.4016222081074474,-4.8522796213960113,-1.9038567544912202,1.3535711696608135
1063.0,-2.301482434300977,1.1473083933898851,-8.4044358972431148,-4.8539209400584848,-1.9050240634943165,1.3543493756628777
1064.0,-2.3017340842208434,1.1474143512508814,-8.4072516961412127,-4.855563489415708,-1.9061935577561229,1.355129038504082
1065.0,-2.3019845423614926,1.1475198073101023,-8.4100695984024441,-4.8572072657347594,-1.9073652327534922,1.3559101551689947
1066.0,-2.3022338101187168,1.1476247621552491,-8.412889597627764,-4.858852265282863,-1.9085390839645719,1.3566927226430479
1067.0,-2.302481888887062,1.1477292163734998,-8.4157116874184474,-4.8604984843274277,-1.9097151068688494,1.3574767379125661
1068.0,-2.3027287800597973,1.1478331705514935,-8.4185358613760979,-4.8621459191360579,-1.9108932969471886,1.3582621979647922
1069.0,-2.3029744850288902,1.1479366252753223,-8.4213621131026883,-4.8637945659765691,-1.9120736496818689,1.3590490997879126
1070.0,-2.3032190051849932,1.1480395811305235,-8.4241904362006306,-4.8654444211170347,-1.9132561605566376,1.3598374403710916
1071.0,-2.3034623419174136,1.1481420387020689,-8.4270208242727787,-4.8670954808257871,-1.9144408250567346,1.3606272167044897
1072.0,-2.303704496614094,1.1482439985743556,-8.4298532709224947,-4.8687477413714557,-1.9156276386689479,1.3614184257792985
1073.0,-2.3039454706615956,1.1483454613311983,-8.4326877697536737,-4.870401199022977,-1.9168165968816415,1.3622110645877608
1074.0,-2.3041852654450694,1.1484464275558188,-8.4355243143707899,-4.8720558500496285,-1.9180076951848031,1.3630051301232018
1075.0,-2.3044238823482339,1.1485468978308353,-8.4383628983789212,-4.8737116907210378,-1.9192009290700816,1.3638006193800543
1076.0,-2.3046613227533634,1.1486468727382582,-8.441203515383803,-4.875368717307218,-1.920396294030821,1.3645975293538806
1077.0,-2.304897588041253,1.148746352859475,-8.4440461589918545,-4.8770269260785817,-1.921593785562109,1.3653958570414058
1078.0,-2.3051326795912104,1.1488453387752466,-8.4468908228102215,-4.8786863133059644,-1.9227933991608064,1.3661955994405375
1079.0,-2.3053665987810281,1.1489438310656961,-8.4497375004468154,-4.880346875260642,-1.9239951303255916,1.3669967535503942
1080.0,-2.3055993469869605,1.1490418303102992,-8.4525861855103361,-4.8820086082143632,-1.9251989745569953,1.3677993163713302
1081.0,-2.3058309255837068,1.1491393370878766,-8.4554368716103259,-4.883671508439356,-1.9264049273574406,1.3686032849049603
1082.0,-2.3060613359443889,1.1492363519765849,-8.4582895523571899,-4.885335572208362,-1.9276129842312792,1.3694086561541861
1083.0,-2.3062905794405362,1.1493328755539101,-8.4611442213622503,-4.8870007957946466,-1.928823140684828,1.3702154271232185
1084.0,-2.3065186574420524,1.1494289083966536,-8.4640008722377456,-4.888667175472019,-1.9300353922264024,1.3710235948176015
1085.0,-2.3067455713172089,1.1495244510809302,-8.4668594985969214,-4.8903347075148709,-1.9312497343663686,1.3718331562442456
1086.0,-2.3069713224326134,1.1496195041821531,-8.4697200940540007,-4.8920033881981677,-1.9324661626171566,1.3726441084114376
